KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
10978763,1931.01, Kepler-339 b  ,4.97759177,0.00001368,789.426088,0.002775,0.015367,0.000948,0.000592,0.4743,0.1688,0.4459,2.42608,0.39241,1.28425,0.4975,0.2053, t0-6,265,265,284.3,12.5,2.610694,0.090582,2.514582,0.082461,27.5,27.3,-1.97,6303.3,6414,14.7143,0.9398,3.0543,89.5807,0.4192,2.7247,1.288,0.099,0.068,155.52,7.68,8.38,14.531,2.49904,0.07079,0.10092,5439,64,0.77,0.02,0.02,0.87,0.01,0.01,4.539,0.029,0.029,-0.002,0.042,2, PPPP,1.327,0.095,0.061,159.9,12.62,12.62,2.39205,0.1565,0.18626,5367,5367,0.79,0.02,0.02,0.85,0.03,0.04,4.569,0.019,0.029,-0.151,0.113
10978763,1931.02, Kepler-339 d  ,10.55837881,0.00007375,787.31575,0.007797,0.012665,0.001053,0.000658,0.3101,0.3531,0.2717,2.08966,0.60917,1.21834,0.4975,0.2053, t0-6,123,123,194.7,15.6,3.396015,0.201091,3.294721,0.187584,14.6,12.9,-1.7,3734.5,3786,23.5371,2.1841,5.5815,89.6073,0.3926,1.6489,1.064,0.095,0.065,57.19,2.69,3.23,14.531,2.49904,0.07079,0.10092,5439,64,0.77,0.02,0.02,0.87,0.01,0.01,4.539,0.029,0.029,-0.002,0.042,2, PPPP,1.096,0.093,0.065,58.24,4.93,4.17,2.39205,0.1565,0.18626,5367,5367,0.79,0.02,0.02,0.85,0.03,0.04,4.569,0.019,0.029,-0.151,0.113
10978763,1931.03, Kepler-339 c  ,6.98795025,0.00002972,792.323722,0.005472,0.012638,0.000949,0.00061,0.4548,0.1895,0.4264,1.89765,0.37847,1.13542,0.4975,0.2053, t0-6,184,184,192.1,13.7,3.146886,0.177025,3.025123,0.168372,17.1,16.1,-2.57,5179.7,5281,16.861,1.6254,3.5758,89.5601,0.4397,2.2867,1.06,0.086,0.065,98.7,4.88,5.28,14.531,2.49904,0.07079,0.10092,5439,64,0.77,0.02,0.02,0.87,0.01,0.01,4.539,0.029,0.029,-0.002,0.042,2, PPPP,1.091,0.084,0.063,101.52,8.17,7.49,2.39205,0.1565,0.18626,5367,5367,0.79,0.02,0.02,0.85,0.03,0.04,4.569,0.019,0.029,-0.151,0.113
