KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
9466668,939.01, Kepler-256 c  ,3.38802126,0.00001073,791.299536,0.002439,0.015268,0.000813,0.000457,0.4334,0.1829,0.396,1.46788,0.22351,0.69084,0.4516,0.2351, t0-6,397,397,280.7,10.7,2.664212,0.081648,2.616856,0.075668,30.6,25.5,-6.63,9079.2,9538,9.6904,0.5019,1.7923,89.2771,0.7227,3.6136,1.62,0.118,0.088,409.67,25.71,18.36,15.065,1.61686,0.09708,0.10968,5609,66,0.96,0.04,0.03,1.04,0.02,0.03,4.318,0.089,0.089,0.245,0.042,2, PPPP,1.647,0.111,0.077,420.03,35.39,32.44,1.45024,0.15833,0.17076,5537,5537,0.99,0.03,0.03,1,0.05,0.06,4.447,0.034,0.043,0.232,0.129
9466668,939.02, Kepler-256 d  ,5.83910412,0.00002148,789.141556,0.003149,0.015139,0.000809,0.000607,0.3413,0.2726,0.322,1.53198,0.22667,0.77068,0.4516,0.2351, t0-6,235,235,274.1,12.1,3.165599,0.107367,3.069218,0.09959,25.2,19,-4.75,6331.6,6597,14.008,0.9166,2.6351,89.4144,0.5852,2.6921,1.599,0.12,0.098,199.27,11.23,10.29,15.065,1.61686,0.09708,0.10968,5609,66,0.96,0.04,0.03,1.04,0.02,0.03,4.318,0.089,0.089,0.245,0.042,2, PPPP,1.63,0.12,0.087,204.36,15.86,17.31,1.45024,0.15833,0.17076,5537,5537,0.99,0.03,0.03,1,0.05,0.06,4.447,0.034,0.043,0.232,0.129
9466668,939.03, Kepler-256 b  ,1.62047082,0.00000475,792.654657,0.003597,0.011585,0.000922,0.000485,0.2707,0.4117,0.2419,1.26649,0.32048,0.77832,0.4516,0.2351, t0-5,786,785,160,8.9,2.135723,0.114866,2.108865,0.106271,22.7,17.3,-12.82,14617.4,15367,5.6646,0.5451,1.3381,88.5229,1.477,7.6804,1.223,0.111,0.079,1104.59,55.97,61.06,15.065,1.61686,0.09708,0.10968,5609,66,0.96,0.04,0.03,1.04,0.02,0.03,4.318,0.089,0.089,0.245,0.042,2, PPPP,1.251,0.113,0.073,1122,96.49,89.07,1.45024,0.15833,0.17076,5537,5537,0.99,0.03,0.03,1,0.05,0.06,4.447,0.034,0.043,0.232,0.129
9466668,939.04, Kepler-256 e  ,10.68168283,0.00005795,790.906387,0.003964,0.016068,0.00085,0.00068,0.6456,0.0214,0.5634,1.90575,0.34316,0.92388,0.4516,0.2351, t0-6,125,125,306.6,16,3.583321,0.1247,3.523264,0.111032,21.9,14.8,-4.1,3796.6,3989,22.7486,1.382,4.4532,89.7014,0.2985,1.6419,1.694,0.118,0.1,89.59,4.61,5,15.065,1.61686,0.09708,0.10968,5609,66,0.96,0.04,0.03,1.04,0.02,0.03,4.318,0.089,0.089,0.245,0.042,2, PPPP,1.726,0.128,0.082,90.67,8.05,6.81,1.45024,0.15833,0.17076,5537,5537,0.99,0.03,0.03,1,0.05,0.06,4.447,0.034,0.043,0.232,0.129
