KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
10601284,749.01, Kepler-226 c  ,5.34956967,0.00000894,789.549651,0.00137,0.025841,0.001411,0.00047,0.0922,0.5293,0.0411,1.68856,0.12108,0.7784,0.5368,0.1784, t0-5,248,248,826.8,16,3.046736,0.054957,2.94589,0.042153,60.6,48.5,-2.13,6465.3,6727,13.6284,0.4174,2.5044,89.5483,0.3871,2.5807,2.48,0.164,0.15,163.22,10.06,8.51,15.416,2.00723,0.14607,0.18016,5362,64,0.86,0.04,0.04,0.9,0.03,0.03,4.474,0.061,0.061,0.086,0.042,2, PPPP,2.507,0.169,0.112,174.6,14.8,16.03,1.85653,0.20292,0.22866,5389,5389,0.88,0.03,0.03,0.9,0.05,0.05,4.505,0.033,0.045,0.057,0.128
10601284,749.02, Kepler-226 b  ,3.94106174,0.00001317,794.241135,0.002458,0.017184,0.001454,0.000646,0.2255,0.4669,0.1966,1.94186,0.27933,1.17317,0.5368,0.1784, t0-5,326,325,360.1,15.4,2.564709,0.091508,2.50085,0.078157,28.9,22.7,-4.85,6689.4,6992,11.7367,0.6638,3.0345,89.4238,0.5761,4.1764,1.629,0.167,0.115,244.42,16.68,11.92,15.416,2.00723,0.14607,0.18016,5362,64,0.86,0.04,0.04,0.9,0.03,0.03,4.474,0.061,0.061,0.086,0.042,2, PPPP,1.66,0.161,0.104,262.67,22.38,24.42,1.85653,0.20292,0.22866,5389,5389,0.88,0.03,0.03,0.9,0.05,0.05,4.505,0.033,0.045,0.057,0.128
10601284,749.03, Kepler-226 d  ,8.10901972,0.00008208,787.510304,0.007719,0.013476,0.000994,0.000911,0.189,0.4617,0.1603,1.38251,0.3497,0.82656,0.5368,0.1784, t0-5,157,157,216.3,17.5,3.580505,0.204212,3.420945,0.220464,14.1,9.8,-4.8,4438.9,4595,16.9294,1.7646,3.6896,89.4922,0.5077,2.2846,1.264,0.128,0.096,94.24,5.35,5.35,15.416,2.00723,0.14607,0.18016,5362,64,0.86,0.04,0.04,0.9,0.03,0.03,4.474,0.061,0.061,0.086,0.042,2, PPPP,1.292,0.116,0.095,99.8,8.9,8.9,1.85653,0.20292,0.22866,5389,5389,0.88,0.03,0.03,0.9,0.05,0.05,4.505,0.033,0.045,0.057,0.128
