KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
5219234,1563.01, Kepler-305 b  ,5.48712478,0.00001194,903.63376,0.001572,0.032649,0.002955,0.000739,0.8121,0.0872,0.546,2.31522,0.24465,1.44071,0.5455,0.1693, t0-6,200,200,1316.3,29.5,2.774975,0.082223,2.654034,0.049671,51.9,40.3,-1.73,5277.4,5449,15.4288,0.6967,4.0807,89.5325,0.4674,3.1159,2.789,0.304,0.161,107.92,5.92,6.46,15.812,2.4567,0.13754,0.17497,5081,63,0.77,0.03,0.03,0.84,0.02,0.02,4.544,0.041,0.041,0.086,0.042,2, PPPP,2.856,0.275,0.153,114.87,11.54,9.76,2.32527,0.2067,0.23732,5090,5090,0.79,0.03,0.02,0.83,0.04,0.05,4.557,0.026,0.037,0.011,0.123
5219234,1563.02, Kepler-305 c  ,8.29085153,0.00003895,897.8686,0.002985,0.028651,0.002086,0.000894,0.9292,0.0277,0.6742,2.37297,0.43738,1.24484,0.5455,0.1693, t0-6,139,139,1006.4,35.6,3.117401,0.111644,2.95737,0.091161,34.7,27,-3.67,3029.5,3241,20.5896,1.2888,4.4391,89.662,0.338,1.9152,2.439,0.218,0.145,62.03,3.66,3.36,15.812,2.4567,0.13754,0.17497,5081,63,0.77,0.03,0.03,0.84,0.02,0.02,4.544,0.041,0.041,0.086,0.042,2, PPPP,2.507,0.201,0.134,66.18,6.71,5.16,2.32527,0.2067,0.23732,5090,5090,0.79,0.03,0.02,0.83,0.04,0.05,4.557,0.026,0.037,0.011,0.123
5219234,1563.03, Kepler-305 e  ,3.20541109,0.00001442,903.067103,0.003771,0.019278,0.001658,0.000976,0.5116,0.1907,0.4736,2.71259,0.54361,1.72967,0.5455,0.1693, t0-4,350,349,449.2,26.1,2.13964,0.111044,2.075761,0.098843,20.6,15.5,-7.46,6908.3,7268,11.4317,0.9818,2.8472,89.2286,0.7714,3.8569,1.641,0.166,0.127,221.33,11.8,12.87,15.812,2.4567,0.13754,0.17497,5081,63,0.77,0.03,0.03,0.84,0.02,0.02,4.544,0.041,0.041,0.086,0.042,2, PPPP,1.675,0.168,0.108,234.77,22.03,20.19,2.32527,0.2067,0.23732,5090,5090,0.79,0.03,0.02,0.83,0.04,0.05,4.557,0.026,0.037,0.011,0.123
5219234,1563.04, Kepler-305 d  ,16.73878229,0.00008572,895.009693,0.003384,0.028429,0.001905,0.001058,0.5781,0.0155,0.5416,10.4161,2.59505,4.97384,0.5455,0.1693, t0-6,62,62,987.7,59.2,2.342038,0.121526,2.27142,0.107704,20.4,13.8,-1.34,1423.6,1480,53.9959,5.0462,9.1749,89.8896,0.1103,0.6179,2.418,0.198,0.149,24.32,1.47,1.35,15.812,2.4567,0.13754,0.17497,5081,63,0.77,0.03,0.03,0.84,0.02,0.02,4.544,0.041,0.041,0.086,0.042,2, PPPP,2.471,0.195,0.125,26.1,2.45,2.24,2.32527,0.2067,0.23732,5090,5090,0.79,0.03,0.02,0.83,0.04,0.05,4.557,0.026,0.037,0.011,0.123
