KOI_inner,Period_inner,KOI_outer,Period_outer,Period Ratios,Nearest Period Ratio,delta,Period_ttv
691.03,10.91399951,691.02,16.22548963,1.4866676157657257,3:2,-0.0088882561561829,-608.4991755746171
692.01,2.46233666,692.02,4.82298195,1.9587012727983344,2:1,-0.0206493636008328,-116.78282302621388
700.02,9.36057471,700.03,14.66723806,1.5669164035762502,3:2,0.0446109357174999,109.59374141563784
701.05,12.44179722,701.01,18.16405902,1.4599224451915638,3:2,-0.0267183698722908,-226.6113677196757
707.01,21.77566845,707.03,31.78484972,1.4596497826453634,3:2,-0.0269001449030911,-393.8621871679655
707.03,31.78484972,707.02,41.02789654,1.2908003939431556,4:3,-0.0318997045426332,-321.5382174242957
707.04,13.1755712,707.01,21.77566845,1.6527305055282917,5:3,-0.008361696683025,-520.8432995233271
710.01,5.37492471,710.02,8.58604236,1.597425605613739,5:3,-0.0415446366317566,-41.334059248633984
710.03,3.8868617,710.01,5.37492471,1.3828443420047594,7:5,-0.0122540414251718,-62.66066520434419
719.01,9.03418745,719.02,28.12264106,3.112913166308056,3:1,0.0376377221026853,249.0643206592421
719.02,28.12264106,719.03,45.90267989,1.6322321858770683,5:3,-0.020660688473759,-444.3480182018199
720.04,2.79589907,720.01,5.69059352,2.035335817755396,2:1,0.017667908877698,161.04321001969686
730.01,14.78701236,730.03,19.72433675,1.3338960075096602,4:3,0.0004220056322452,11684.877666832124
730.02,9.84821114,730.01,14.78701236,1.5014922151638597,3:2,0.0009948101092396,4954.718568116904
730.04,7.38445597,730.02,9.84821114,1.3336407150383482,4:3,0.0002305362787611,10679.676093631528
732.02,3.29530461,732.03,5.25453383,1.5945517795394335,5:3,-0.0432689322763399,-24.287790585825235
733.01,5.92498617,733.02,11.34934777,1.9155062044642712,2:1,-0.0422468977678643,-134.32167057995224
733.02,11.34934777,733.04,18.6435031,1.642693789794759,5:3,-0.0143837261231445,-259.2305073161975
734.01,24.54368406,734.02,70.27778903,2.863375720539649,3:1,-0.0455414264867837,-514.3872619682862
738.01,10.33923636,738.02,13.28712397,1.2851165702531633,5:4,0.0280932562025306,94.59297899972935
749.01,5.34956967,749.03,8.10901972,1.5158265468482064,3:2,0.0105510312321375,256.1841126107381
749.02,3.94106174,749.01,5.34956967,1.3573930130817995,4:3,0.0180447598113495,74.11527953166902
750.02,5.04416027,750.03,14.51677802,2.877937504551179,3:1,-0.0406874984829404,-118.9290614338345
750.03,14.51677802,750.01,21.67695486,1.4932345752022458,3:2,-0.0045102831985028,-1602.0394511809009
756.03,2.56656946,756.02,4.13444128,1.61088228642758,5:3,-0.033470628143452,-24.70489207600267
775.02,7.87742204,775.01,16.38490222,2.079982783301528,2:1,0.0399913916507639,204.8553644129937
780.01,2.33743889,780.02,7.24066724,3.0976926374319027,3:1,0.0325642124773009,74.1168160706804
784.02,10.06525908,784.01,19.27160315,1.9146653848476995,2:1,-0.0426673075761502,-225.83570706453787
806.03,29.31475445,806.02,60.32524674,2.057845882451183,2:1,0.0289229412255915,1042.8615518297124
817.02,8.29562934,817.01,23.96790592,2.889220930403817,3:1,-0.036926356532061,-216.3577109590189
825.02,4.71513167,825.01,8.10363151,1.7186437361992055,5:3,0.0311862417195232,51.9692727509834
829.01,18.64929387,829.03,38.55762762,2.0675113968805725,2:1,0.0337556984402862,571.1276821631812
829.02,9.75192499,829.01,18.64929387,1.91237052060221,2:1,-0.043814739698895,-212.8198637965469
834.04,2.09082239,834.03,6.15560917,2.9441090737506403,3:1,-0.0186303087497865,-110.13610943816708
837.02,4.14453332,837.01,7.95354221,1.9190440987937336,2:1,-0.0404779506031331,-98.24536681687088
841.01,15.3352934,841.02,31.33038711,2.043024955101283,2:1,0.0215124775506414,728.191047178241
864.03,9.76734394,864.02,20.05038278,2.0527978643086464,2:1,0.0263989321543232,379.7574588015383
869.03,17.46091637,869.02,36.27556467,2.077529260281315,2:1,0.0387646301406574,467.8951474369048
870.01,5.91227096,870.02,8.98580316,1.5198564512340955,3:2,0.0132376341560636,226.26911158652877
877.01,5.95489264,877.02,12.03986967,2.021844959743892,2:1,0.010922479871946,551.1509204481994
877.02,12.03986967,877.03,20.83773609,1.7307277122709916,5:3,0.0384366273625949,108.42645424337368
