KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
3554031,1194.01, Kepler-415 c  ,8.70793158,0.00003407,896.907733,0.002514,0.033651,0.002828,0.001272,0.0634,0.6245,0.0169,4.84492,0.70973,2.83891,0.6192,0.1152, t0-6,99,99,1423.2,56.6,2.525163,0.106395,2.391413,0.083274,28.1,23.3,-1.94,2144.9,2260,26.981,1.6316,6.3223,89.75,0.25,1.5998,2.197,0.208,0.11,26.33,2.19,2.01,15.842,4.01656,0.27485,0.24913,4501,78,0.6,0.02,0.01,0.61,0.02,0.02,4.67,0.02,0.019,-0.402,0.107,1, PPPP,2.204,0.191,0.128,26.2,2.31,1.82,4.01656,0.27485,0.24913,4501,4501,0.6,0.02,0.01,0.61,0.02,0.02,4.67,0.02,0.019,-0.402,0.107
3554031,1194.02,               ,14.86216896,0.00014519,896.9306,0.007565,0.025985,0.003122,0.001681,0.3236,0.4062,0.294,0.12297,3.61834,0.07384,0.6192,0.1152, t0-2,53,53,839.8,68.7,3.186372,0.28534,3.024244,0.24912,14.4,10.9,-0.78,1423.3,1451,35.0836,3.98,10.4928,89.7273,0.2727,1.5678,1.689,0.218,0.127,12.92,1.07,0.98,15.842,4.01656,0.27485,0.24913,4501,78,0.6,0.02,0.01,0.61,0.02,0.02,4.67,0.02,0.019,-0.402,0.107,1, PPFF,1.688,0.22,0.128,12.84,1.15,0.88,4.01656,0.27485,0.24913,4501,4501,0.6,0.02,0.01,0.61,0.02,0.02,4.67,0.02,0.019,-0.402,0.107
3554031,1194.03, Kepler-415 b  ,4.17629424,0.00002476,904.095229,0.004083,0.020697,0.001852,0.001198,0.1419,0.5199,0.1131,2.56592,0.71625,1.59779,0.6192,0.1152, t0-7,210,209,517.2,42.2,2.339413,0.14758,2.291045,0.135064,14.9,12.6,-7.12,3972.1,4253,13.4394,1.4353,3.1315,89.485,0.5147,3.0884,1.352,0.128,0.091,70.18,5.82,5.33,15.842,4.01656,0.27485,0.24913,4501,78,0.6,0.02,0.01,0.61,0.02,0.02,4.67,0.02,0.019,-0.402,0.107,1, PPPP,1.354,0.125,0.098,70.49,5.15,5.58,4.01656,0.27485,0.24913,4501,4501,0.6,0.02,0.01,0.61,0.02,0.02,4.67,0.02,0.019,-0.402,0.107
