KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
10187017,82.01, Kepler-102 e  ,16.14567465,0.00000624,778.164397,0.000427,0.027226,0.001001,0.0002,0.7497,0.0002,0.5642,3.08375,0.1198,0.95837,0.5938,0.1327, t0-6,82,82,943.2,4.6,3.616969,0.021643,3.510182,0.013874,242.7,210.3,0.09,2802.5,2804,34.9183,0.5119,4.0955,89.9221,0.0584,0.837,2.175,0.101,0.072,20.23,1.32,1.11,11.492,2.84227,0.04772,0.11081,4911,65,0.72,0.02,0.02,0.8,0.01,0.02,4.571,0.031,0.031,0.102,0.042,2, PPPP,2.22,0.084,0.051,19.2,1.29,1.4,2.6371,0.16098,0.17471,4750,4750,0.74,0.01,0.01,0.77,0.03,0.04,4.581,0.022,0.026,0.068,0.108
10187017,82.02, Kepler-102 d  ,10.31172605,0.00001274,778.590535,0.001053,0.014807,0.000822,0.00024,0.7465,0.0034,0.5607,2.8415,0.21667,1.21879,0.5938,0.1327, t0-5,120,120,276.4,3.9,3.155716,0.035556,3.087939,0.032918,81.6,65.3,-0.38,3622,3637,25.186,0.7142,4.2852,89.8327,0.1338,1.4717,1.177,0.08,0.038,37.01,2.09,2.27,11.492,2.84227,0.04772,0.11081,4911,65,0.72,0.02,0.02,0.8,0.01,0.02,4.571,0.031,0.031,0.102,0.042,2, PPPP,1.202,0.073,0.031,34.74,2.45,2.45,2.6371,0.16098,0.17471,4750,4750,0.74,0.01,0.01,0.77,0.03,0.04,4.581,0.022,0.026,0.068,0.108
10187017,82.03, Kepler-102 f  ,27.45362377,0.00011921,764.369287,0.003776,0.010493,0.000601,0.000376,0.7651,0.0042,0.6001,4.36742,0.64745,1.94236,0.5938,0.1327, t0-7,50,50,136,5.9,3.720638,0.109909,3.679145,0.10951,27.5,21.4,-3.41,1425.7,1622,56.1346,2.7929,9.9747,89.8632,0.1368,0.5701,0.833,0.058,0.037,10.04,0.56,0.61,11.492,2.84227,0.04772,0.11081,4911,65,0.72,0.02,0.02,0.8,0.01,0.02,4.571,0.031,0.031,0.102,0.042,2, PPPP,0.848,0.053,0.032,9.42,0.7,0.64,2.6371,0.16098,0.17471,4750,4750,0.74,0.01,0.01,0.77,0.03,0.04,4.581,0.022,0.026,0.068,0.108
10187017,82.04, Kepler-102 c  ,7.07134469,0.00003238,787.195528,0.004137,0.007287,0.000548,0.000352,0.6576,0.0042,0.6192,2.60515,0.46792,1.48885,0.5938,0.1327, t0-5,180,180,65.3,3.5,2.802707,0.118197,2.771435,0.121754,22.4,19.8,-2.25,4730.1,4828,19.0638,1.4708,4.2489,89.5665,0.4332,2.0794,0.575,0.05,0.031,61.15,3.63,3.63,11.492,2.84227,0.04772,0.11081,4911,65,0.72,0.02,0.02,0.8,0.01,0.02,4.571,0.031,0.031,0.102,0.042,2, PPPP,0.588,0.047,0.029,57.78,4.1,4.1,2.6371,0.16098,0.17471,4750,4750,0.74,0.01,0.01,0.77,0.03,0.04,4.581,0.022,0.026,0.068,0.108
10187017,82.05, Kepler-102 b  ,5.28689179,0.00002741,787.873979,0.004774,0.0058,0.000473,0.000289,0.7051,0.0863,0.5282,2.32802,0.51791,1.3654,0.5938,0.1327, t0-6,256,254,40.4,3.1,2.560374,0.144237,2.56965,0.144119,15.8,13.9,-12.65,5492.5,6013,15.1634,1.5797,3.0278,89.5727,0.4273,2.4782,0.461,0.037,0.029,89.54,5.78,4.82,11.492,2.84227,0.04772,0.11081,4911,65,0.72,0.02,0.02,0.8,0.01,0.02,4.571,0.031,0.031,0.102,0.042,2, PPPP,0.471,0.037,0.027,84.56,6.65,5.62,2.6371,0.16098,0.17471,4750,4750,0.74,0.01,0.01,0.77,0.03,0.04,4.581,0.022,0.026,0.068,0.108
10187017,82.06,               ,22.4100071,0.00010348,775.090358,0.006998,0.007534,0.000703,0.000469,0.8688,0.0003,0.6491,12.84942,5.93508,7.91344,0.5938,0.1327, t0--,59,59,71.1,7.3,2.186471,0.227148,2.147203,0.216112,11.9,8.5,-4.2,1138.3,1252,72.9835,10.4318,15.6477,89.9299,0.0701,0.5372,0.601,0.056,0.042,13.13,0.77,0.77,11.492,2.84227,0.04772,0.11081,4911,65,0.72,0.02,0.02,0.8,0.01,0.02,4.571,0.031,0.031,0.102,0.042,2, PFPN,0.613,0.055,0.043,12.32,0.95,0.81,2.6371,0.16098,0.17471,4750,4750,0.74,0.01,0.01,0.77,0.03,0.04,4.581,0.022,0.026,0.068,0.108
