KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
4636578,2025.01, Kepler-350 c  ,17.84848231,0.00005325,777.482639,0.003091,0.018213,0.000823,0.000371,0.8493,0.0024,0.6162,0.86042,0.07795,0.42872,0.3261,0.3001, t0-7,70,70,390.4,10.3,5.643185,0.113551,5.480605,0.086432,43.5,30,-0.49,3544.7,3603,24.3567,0.9048,4.9762,89.768,0.2319,1.5769,2.748,0.151,0.119,146.93,14.41,13.21,13.781,0.68907,0.06881,0.06859,6552,138,1.37,0.04,0.04,1.27,0.06,0.05,4.266,0.032,0.035,-0.073,0.152,1, PPPP,2.743,0.165,0.11,147.31,13.97,13.97,0.68907,0.06881,0.06859,6552,6552,1.37,0.04,0.04,1.27,0.06,0.05,4.266,0.032,0.035,-0.073,0.152
4636578,2025.02, Kepler-350 d  ,26.13621077,0.00014411,770.300104,0.00382,0.017575,0.000818,0.000409,0.1867,0.4252,0.168,0.77479,0.07374,0.36871,0.3261,0.3001, t0-6,53,53,361.3,10.7,6.641252,0.13507,6.494511,0.108453,38.1,24.6,-0.79,2913.2,2972,30.2678,1.2164,5.8791,89.7473,0.2525,1.2206,2.636,0.169,0.109,88.69,7.98,8.7,13.781,0.68907,0.06881,0.06859,6552,138,1.37,0.04,0.04,1.27,0.06,0.05,4.266,0.032,0.035,-0.073,0.152,1, PPPP,2.64,0.165,0.114,88.8,8.55,8.55,0.68907,0.06881,0.06859,6552,6552,1.37,0.04,0.04,1.27,0.06,0.05,4.266,0.032,0.035,-0.073,0.152
4636578,2025.03, Kepler-350 b  ,11.18965384,0.00009228,789.767824,0.007332,0.011053,0.000639,0.000391,0.5407,0.0966,0.5037,0.612,0.09897,0.31491,0.3261,0.3001, t0-5,119,119,142.8,8.4,5.289408,0.175186,5.223574,0.172258,19.9,12.1,-3.35,5229.3,5367,16.0062,0.9438,3.3033,89.6079,0.392,2.4306,1.664,0.107,0.091,275.7,25.42,27.73,13.781,0.68907,0.06881,0.06859,6552,138,1.37,0.04,0.04,1.27,0.06,0.05,4.266,0.032,0.035,-0.073,0.152,1, PPPP,1.667,0.112,0.088,274.61,27.62,25.32,0.68907,0.06881,0.06859,6552,6552,1.37,0.04,0.04,1.27,0.06,0.05,4.266,0.032,0.035,-0.073,0.152
