KIC,KOI,Kepler,Period,e_Period,T0,e_T0,Rp/R*,E+Rp/R*,e_Rp/R*,b,E+b,e_b,rho*M,E+rho*M,e_rho*M,u1,u2,TTVflag,nTTobs,nTT,Tdepth,e_Tdepth,TDur,e_TDur,ATDur,e_ATDur,S/N,MES,S/NImp,chi2W,chi2W0,a/R*,E+a/R*,e_a/R*,Inc,E+Inc,e_Inc,Rp,E+Rp,e_Rp,S0,E+S0,e_S0,Kmag,rho*,E+rho*,e_rho*,Teff,e_Teff,R*,E+R*,e_R*,M*,E+M*,e_M*,log(g)*,E+log(g)*,e_log(g)*,Z*,e_Z*,Source,Status,BRp,E+BRp,e_BRp,BS0,E+BS0,e_BS0,Brho*,E+Brho*,e_Brho*,Bteff,e_Bteff,BR*,E+BR*,e_BR*,BM*,E+BM*,e_BM*,Blog(g)*,E+Blog(g)*,e_Blog(g)*,BZ*,e_BZ*
5301750,1589.01, Kepler-84 b   ,8.72588834,0.00003783,787.289424,0.003076,0.019441,0.001015,0.000481,0.9113,0.0096,0.638,1.08291,0.12432,0.56635,0.342,0.2927, t0-5,147,147,444.2,13.9,4.110463,0.101843,3.985174,0.087914,37.7,27.9,-0.67,5627.5,5710,16.3643,0.753,3.4422,89.2964,0.7035,2.1808,7.013,6.024,3.873,2116.85,127.61,98.16,14.764,0.88822,0.49621,0.47755,6017,64,3.56,2.73,1.69,1.02,0.05,0.04,4.455,0.037,0.037,-0.106,0.042,2, PPPP,2.392,1.092,0.478,238.77,36.73,36.73,0.75639,0.59007,0.41856,6091,6091,1.2,0.46,0.23,1.07,0.18,0.11,4.27,0.159,0.213,-0.13,0.148
5301750,1589.02, Kepler-84 c   ,12.88282392,0.00006851,789.629303,0.004841,0.01968,0.006035,0.00077,0.962,0.0193,0.6547,0.03163,1.06094,0.01739,0.342,0.2927, t0-8,107,107,452.3,20.1,4.525495,0.674084,4.35059,0.27957,33.6,25.3,-2.6,4339.4,4506,5.7981,10.7944,0.7996,80.0633,6.8528,1.2563,7.119,7.907,3.954,1265.8,64.71,70.1,14.764,0.88822,0.49621,0.47755,6017,64,3.56,2.73,1.69,1.02,0.05,0.04,4.455,0.037,0.037,-0.106,0.042,2, PPPP,2.961,1.091,0.909,140.29,26.07,18.62,0.75639,0.59007,0.41856,6091,6091,1.2,0.46,0.23,1.07,0.18,0.11,4.27,0.159,0.213,-0.13,0.148
5301750,1589.03, Kepler-84 e   ,27.43452289,0.00009505,791.422885,0.004089,0.019958,0.000879,0.000569,0.6029,0.004,0.5574,1.88467,0.21597,0.79188,0.342,0.2927, t0-6,50,50,467.9,20.7,4.984352,0.135519,4.876198,0.12187,25.3,19.3,-0.65,2157.3,2192,41.9796,1.9354,6.912,89.8665,0.1334,0.7737,7.068,6.511,3.907,463.01,23.65,25.8,14.764,0.88822,0.49621,0.47755,6017,64,3.56,2.73,1.69,1.02,0.05,0.04,4.455,0.037,0.037,-0.106,0.042,2, PPPP,2.442,1.057,0.564,51.77,8.79,7.32,0.75639,0.59007,0.41856,6091,6091,1.2,0.46,0.23,1.07,0.18,0.11,4.27,0.159,0.213,-0.13,0.148
5301750,1589.04, Kepler-84 d   ,4.22453347,0.00002494,790.825759,0.004227,0.011765,0.000716,0.000665,0.8233,0.0005,0.6796,1.17951,0.25936,0.71824,0.342,0.2927, t0-5,319,318,157.9,11.4,3.046116,0.139936,3.002531,0.127549,16.7,13.4,-8.05,8630.1,8969,10.3982,0.9066,2.5385,89.1859,0.8137,4.2311,4.187,3.762,2.315,5576.86,322.94,296.03,14.764,0.88822,0.49621,0.47755,6017,64,3.56,2.73,1.69,1.02,0.05,0.04,4.455,0.037,0.037,-0.106,0.042,2, PPPP,1.429,0.678,0.297,628.98,96.4,96.4,0.75639,0.59007,0.41856,6091,6091,1.2,0.46,0.23,1.07,0.18,0.11,4.27,0.159,0.213,-0.13,0.148
5301750,1589.05, Kepler-84 f   ,44.55132164,0.00048049,761.576107,0.008284,0.017461,0.00117,0.000702,0.6889,0.0344,0.6032,1.79899,0.26473,1.02951,0.342,0.2927, t0-6,32,32,357.1,24.4,5.906343,0.25211,5.783725,0.229432,16.7,13.4,-1.55,1546.6,1601,57.441,3.466,13.3688,89.884,0.1159,0.7536,6.047,5.825,3.328,243.47,11.64,15.13,14.764,0.88822,0.49621,0.47755,6017,64,3.56,2.73,1.69,1.02,0.05,0.04,4.455,0.037,0.037,-0.106,0.042,2, PPPP,2.145,0.953,0.445,26.88,4.6,3.9,0.75639,0.59007,0.41856,6091,6091,1.2,0.46,0.23,1.07,0.18,0.11,4.27,0.159,0.213,-0.13,0.148
5301750,1589.06,               ,5.1808671,0.0000399,794.180567,0,0.01137,0,0,0.9435,0,0,0.60835,0,0,0.342,0.2927, t0--,256,255,98,0,1.522472,0,1.378406,0,6.5,0,-12.25,3547.7,3847,9.5214,0,0,84.3133,0,0,6.622,0.872,6.975,4273.94,0,0,14.764,0.88822,0.49621,0.47755,6017,64,3.56,2.73,1.69,1.02,0.05,0.04,4.455,0.037,0.037,-0.106,0.042,2, SNNN,1.127,0.356,0.394,490.22,0,0,0.75639,0.59007,0.41856,6091,6091,1.2,0.46,0.23,1.07,0.18,0.11,4.27,0.159,0.213,-0.13,0.148
